p1_rank,p2_rank,p1_winrate,p2_winrate,surface,target
74.0,145.0,0.3333333333333333,0.3333333333333333,3,0
70.0,125.0,0.5384615384615384,0.4,3,1
125.0,70.0,0.4,0.5384615384615384,3,0
106.0,46.0,0.6,0.375,3,1
46.0,106.0,0.375,0.6,3,0
49.0,85.0,0.5333333333333333,0.2727272727272727,3,1
85.0,49.0,0.2727272727272727,0.5333333333333333,3,0
92.0,102.0,0.16666666666666666,0.3333333333333333,3,1
102.0,92.0,0.3333333333333333,0.16666666666666666,3,0
68.0,39.0,0.4444444444444444,0.7647058823529411,3,1
39.0,68.0,0.7647058823529411,0.4444444444444444,3,0
37.0,131.0,0.6666666666666666,0.3333333333333333,3,1
131.0,37.0,0.3333333333333333,0.6666666666666666,3,0
88.0,87.0,0.25,0.2,3,1
87.0,88.0,0.2,0.25,3,0
161.0,57.0,0.3333333333333333,0.7142857142857143,3,1
57.0,161.0,0.7142857142857143,0.3333333333333333,3,0
47.0,55.0,0.6470588235294118,0.3333333333333333,3,1
55.0,47.0,0.3333333333333333,0.6470588235294118,3,0
134.0,103.0,0.2222222222222222,0.2,3,1
103.0,134.0,0.2,0.2222222222222222,3,0
42.0,66.0,0.5714285714285714,0.25,3,1
66.0,42.0,0.25,0.5714285714285714,3,0
44.0,53.0,0.625,0.4444444444444444,3,1
53.0,44.0,0.4444444444444444,0.625,3,0
50.0,43.0,0.5625,0.375,3,1
43.0,50.0,0.375,0.5625,3,0
65.0,141.0,0.3,0.4,3,1
141.0,65.0,0.4,0.3,3,0
63.0,51.0,0.2857142857142857,0.6923076923076923,3,1
51.0,63.0,0.6923076923076923,0.2857142857142857,3,0
79.0,71.0,0.5,0.45454545454545453,3,1
71.0,79.0,0.45454545454545453,0.5,3,0
48.0,78.0,0.5,0.0,3,1
78.0,48.0,0.0,0.5,3,0
124.0,73.0,0.4444444444444444,0.4,3,1
73.0,124.0,0.4,0.4444444444444444,3,0
60.0,56.0,0.4166666666666667,0.6428571428571429,3,1
56.0,60.0,0.6428571428571429,0.4166666666666667,3,0
96.0,52.0,0.45454545454545453,0.5384615384615384,3,1
52.0,96.0,0.5384615384615384,0.45454545454545453,3,0
62.0,54.0,0.5,0.5833333333333334,3,1
54.0,62.0,0.5833333333333334,0.5,3,0
1.0,61.0,0.875,0.6666666666666666,3,1
61.0,1.0,0.6666666666666666,0.875,3,0
68.0,28.0,0.4444444444444444,0.2,3,1
28.0,68.0,0.2,0.4444444444444444,3,0
20.0,86.0,0.375,0.2,3,1
86.0,20.0,0.2,0.375,3,0
17.0,79.0,0.6666666666666666,0.5,3,1
79.0,17.0,0.5,0.6666666666666666,3,0
124.0,26.0,0.4444444444444444,0.6666666666666666,3,1
26.0,124.0,0.6666666666666666,0.4444444444444444,3,0
35.0,60.0,0.7272727272727273,0.4166666666666667,3,1
60.0,35.0,0.4166666666666667,0.7272727272727273,3,0
8.0,96.0,0.9473684210526315,0.45454545454545453,3,1
96.0,8.0,0.45454545454545453,0.9473684210526315,3,0
4.0,62.0,0.8,0.5,3,1
62.0,4.0,0.5,0.8,3,0
29.0,83.0,0.3333333333333333,0.5,3,1
83.0,29.0,0.5,0.3333333333333333,3,0
38.0,22.0,0.5714285714285714,0.45454545454545453,3,1
22.0,38.0,0.45454545454545453,0.5714285714285714,3,0
15.0,94.0,0.0,0.3333333333333333,3,1
94.0,15.0,0.3333333333333333,0.0,3,0
12.0,145.0,0.6363636363636364,0.3333333333333333,3,1
145.0,12.0,0.3333333333333333,0.6363636363636364,3,0
23.0,70.0,0.6666666666666666,0.5384615384615384,3,1
70.0,23.0,0.5384615384615384,0.6666666666666666,3,0
31.0,106.0,0.5833333333333334,0.6,3,1
106.0,31.0,0.6,0.5833333333333334,3,0
5.0,110.0,0.8421052631578947,0.6666666666666666,3,1
110.0,5.0,0.6666666666666666,0.8421052631578947,3,0
6.0,49.0,0.6875,0.5333333333333333,3,1
49.0,6.0,0.5333333333333333,0.6875,3,0
41.0,32.0,0.5,0.46153846153846156,3,1
32.0,41.0,0.46153846153846156,0.5,3,0
19.0,92.0,0.3333333333333333,0.16666666666666666,3,1
92.0,19.0,0.16666666666666666,0.3333333333333333,3,0
11.0,37.0,0.6363636363636364,0.6666666666666666,3,1
37.0,11.0,0.6666666666666666,0.6363636363636364,3,0
14.0,88.0,0.7058823529411765,0.25,3,1
88.0,14.0,0.25,0.7058823529411765,3,0
161.0,25.0,0.3333333333333333,0.7692307692307693,3,1
25.0,161.0,0.7692307692307693,0.3333333333333333,3,0
47.0,34.0,0.6470588235294118,0.5,3,1
34.0,47.0,0.5,0.6470588235294118,3,0
3.0,134.0,0.7857142857142857,0.2222222222222222,3,1
134.0,3.0,0.2222222222222222,0.7857142857142857,3,0
104.0,7.0,0.0,0.8823529411764706,3,1
7.0,104.0,0.8823529411764706,0.0,3,0
30.0,42.0,0.125,0.5714285714285714,3,1
42.0,30.0,0.5714285714285714,0.125,3,0
44.0,24.0,0.625,0.7058823529411765,3,1
24.0,44.0,0.7058823529411765,0.625,3,0
9.0,50.0,0.8,0.5625,3,1
50.0,9.0,0.5625,0.8,3,0
16.0,65.0,0.5384615384615384,0.3,3,1
65.0,16.0,0.3,0.5384615384615384,3,0
2.0,63.0,0.9166666666666666,0.2857142857142857,3,1
63.0,2.0,0.2857142857142857,0.9166666666666666,3,0
1.0,68.0,0.875,0.4444444444444444,3,1
68.0,1.0,0.4444444444444444,0.875,3,0
20.0,17.0,0.375,0.6666666666666666,3,1
17.0,20.0,0.6666666666666666,0.375,3,0
124.0,48.0,0.4444444444444444,0.5,3,1
48.0,124.0,0.5,0.4444444444444444,3,0
35.0,8.0,0.7272727272727273,0.9473684210526315,3,1
8.0,35.0,0.9473684210526315,0.7272727272727273,3,0
4.0,29.0,0.8,0.3333333333333333,3,1
29.0,4.0,0.3333333333333333,0.8,3,0
38.0,15.0,0.5714285714285714,0.0,3,1
15.0,38.0,0.0,0.5714285714285714,3,0
12.0,23.0,0.6363636363636364,0.6666666666666666,3,1
23.0,12.0,0.6666666666666666,0.6363636363636364,3,0
5.0,31.0,0.8421052631578947,0.5833333333333334,3,1
31.0,5.0,0.5833333333333334,0.8421052631578947,3,0
6.0,41.0,0.6875,0.5,3,1
41.0,6.0,0.5,0.6875,3,0
19.0,11.0,0.3333333333333333,0.6363636363636364,3,1
11.0,19.0,0.6363636363636364,0.3333333333333333,3,0
14.0,161.0,0.7058823529411765,0.3333333333333333,3,1
161.0,14.0,0.3333333333333333,0.7058823529411765,3,0
3.0,47.0,0.7857142857142857,0.6470588235294118,3,1
47.0,3.0,0.6470588235294118,0.7857142857142857,3,0
30.0,104.0,0.125,0.0,3,1
104.0,30.0,0.0,0.125,3,0
9.0,44.0,0.8,0.625,3,1
44.0,9.0,0.625,0.8,3,0
2.0,33.0,0.9166666666666666,0.631578947368421,3,1
33.0,2.0,0.631578947368421,0.9166666666666666,3,0
1.0,20.0,0.875,0.375,3,1
20.0,1.0,0.375,0.875,3,0
35.0,124.0,0.7272727272727273,0.4444444444444444,3,1
124.0,35.0,0.4444444444444444,0.7272727272727273,3,0
4.0,38.0,0.8,0.5714285714285714,3,1
38.0,4.0,0.5714285714285714,0.8,3,0
12.0,5.0,0.6363636363636364,0.8421052631578947,3,1
5.0,12.0,0.8421052631578947,0.6363636363636364,3,0
6.0,19.0,0.6875,0.3333333333333333,3,1
19.0,6.0,0.3333333333333333,0.6875,3,0
3.0,14.0,0.7857142857142857,0.7058823529411765,3,1
14.0,3.0,0.7058823529411765,0.7857142857142857,3,0
9.0,30.0,0.8,0.125,3,1
30.0,9.0,0.125,0.8,3,0
1.0,35.0,0.875,0.7272727272727273,3,1
35.0,1.0,0.7272727272727273,0.875,3,0
4.0,12.0,0.8,0.6363636363636364,3,1
12.0,4.0,0.6363636363636364,0.8,3,0
6.0,3.0,0.6875,0.7857142857142857,3,1
3.0,6.0,0.7857142857142857,0.6875,3,0
2.0,9.0,0.9166666666666666,0.8,3,1
9.0,2.0,0.8,0.9166666666666666,3,0
1.0,4.0,0.875,0.8,3,1
4.0,1.0,0.8,0.875,3,0
2.0,6.0,0.9166666666666666,0.6875,3,1
6.0,2.0,0.6875,0.9166666666666666,3,0
1.0,2.0,0.875,0.9166666666666666,3,1
2.0,1.0,0.9166666666666666,0.875,3,0
41.0,87.0,0.5625,0.36363636363636365,3,1
87.0,41.0,0.36363636363636365,0.5625,3,0
47.0,58.0,0.5294117647058824,0.6363636363636364,3,1
58.0,47.0,0.6363636363636364,0.5294117647058824,3,0
59.0,56.0,0.42857142857142855,0.6,3,1
56.0,59.0,0.6,0.42857142857142855,3,0
49.0,140.0,0.6428571428571429,0.375,3,1
140.0,49.0,0.375,0.6428571428571429,3,0
60.0,616.0,0.5,0.6666666666666666,3,1
616.0,60.0,0.6666666666666666,0.5,3,0
389.0,54.0,0.6666666666666666,0.3,3,1
54.0,389.0,0.3,0.6666666666666666,3,0
79.0,119.0,0.2857142857142857,0.5714285714285714,3,1
119.0,79.0,0.5714285714285714,0.2857142857142857,3,0
80.0,66.0,0.0,0.2222222222222222,3,1
66.0,80.0,0.2222222222222222,0.0,3,0
68.0,108.0,0.4,0.5384615384615384,3,1
108.0,68.0,0.5384615384615384,0.4,3,0
67.0,53.0,0.5,0.5,3,1
53.0,67.0,0.5,0.5,3,0
45.0,94.0,0.75,0.3333333333333333,3,1
94.0,45.0,0.3333333333333333,0.75,3,0
84.0,82.0,0.6,0.3,3,1
82.0,84.0,0.3,0.6,3,0
52.0,61.0,0.3333333333333333,0.3333333333333333,3,1
61.0,52.0,0.3333333333333333,0.3333333333333333,3,0
42.0,55.0,0.3333333333333333,0.625,3,1
55.0,42.0,0.625,0.3333333333333333,3,0
71.0,76.0,0.5333333333333333,0.3,3,1
76.0,71.0,0.3,0.5333333333333333,3,0
44.0,62.0,0.65,0.46153846153846156,3,1
62.0,44.0,0.46153846153846156,0.65,3,0
146.0,63.0,0.3333333333333333,0.3333333333333333,3,1
63.0,146.0,0.3333333333333333,0.3333333333333333,3,0
96.0,73.0,0.16666666666666666,0.4166666666666667,3,1
73.0,96.0,0.4166666666666667,0.16666666666666666,3,0
81.0,107.0,0.25,0.3333333333333333,3,1
107.0,81.0,0.3333333333333333,0.25,3,0
72.0,40.0,0.36363636363636365,0.3333333333333333,3,1
40.0,72.0,0.3333333333333333,0.36363636363636365,3,0
97.0,92.0,0.5714285714285714,0.6666666666666666,3,1
92.0,97.0,0.6666666666666666,0.5714285714285714,3,0
74.0,51.0,0.5,0.5555555555555556,3,1
51.0,74.0,0.5555555555555556,0.5,3,0
65.0,78.0,0.5384615384615384,0.5555555555555556,3,1
78.0,65.0,0.5555555555555556,0.5384615384615384,3,0
57.0,43.0,0.5384615384615384,0.631578947368421,3,1
43.0,57.0,0.631578947368421,0.5384615384615384,3,0
133.0,164.0,0.42857142857142855,0.5,3,1
164.0,133.0,0.5,0.42857142857142855,3,0
129.0,69.0,0.0,0.38461538461538464,3,1
69.0,129.0,0.38461538461538464,0.0,3,0
77.0,48.0,0.5,0.46153846153846156,3,1
48.0,77.0,0.46153846153846156,0.5,3,0
64.0,89.0,0.2857142857142857,0.25,3,1
89.0,64.0,0.25,0.2857142857142857,3,0
1.0,41.0,0.9090909090909091,0.5625,3,1
41.0,1.0,0.5625,0.9090909090909091,3,0
84.0,36.0,0.6,0.6111111111111112,3,1
36.0,84.0,0.6111111111111112,0.6,3,0
81.0,21.0,0.25,0.6470588235294118,3,1
21.0,81.0,0.6470588235294118,0.25,3,0
65.0,18.0,0.5384615384615384,0.4444444444444444,3,1
18.0,65.0,0.4444444444444444,0.5384615384615384,3,0
14.0,57.0,0.7,0.5384615384615384,3,1
57.0,14.0,0.5384615384615384,0.7,3,0
133.0,22.0,0.42857142857142855,0.6666666666666666,3,1
22.0,133.0,0.6666666666666666,0.42857142857142855,3,0
30.0,129.0,0.2727272727272727,0.0,3,1
129.0,30.0,0.0,0.2727272727272727,3,0
7.0,77.0,0.9047619047619048,0.5,3,1
77.0,7.0,0.5,0.9047619047619048,3,0
5.0,64.0,0.8181818181818182,0.2857142857142857,3,1
64.0,5.0,0.2857142857142857,0.8181818181818182,3,0
39.0,47.0,0.7222222222222222,0.5294117647058824,3,1
47.0,39.0,0.5294117647058824,0.7222222222222222,3,0
20.0,59.0,0.45454545454545453,0.42857142857142855,3,1
59.0,20.0,0.42857142857142855,0.45454545454545453,3,0
49.0,15.0,0.6428571428571429,0.5333333333333333,3,1
15.0,49.0,0.5333333333333333,0.6428571428571429,3,0
11.0,60.0,0.6153846153846154,0.5,3,1
60.0,11.0,0.5,0.6153846153846154,3,0
24.0,389.0,0.45454545454545453,0.6666666666666666,3,1
389.0,24.0,0.6666666666666666,0.45454545454545453,3,0
38.0,79.0,0.46153846153846156,0.2857142857142857,3,1
79.0,38.0,0.2857142857142857,0.46153846153846156,3,0
6.0,80.0,0.7142857142857143,0.0,3,1
80.0,6.0,0.0,0.7142857142857143,3,0
8.0,68.0,0.8333333333333334,0.4,3,1
68.0,8.0,0.4,0.8333333333333334,3,0
32.0,67.0,0.6111111111111112,0.5,3,1
67.0,32.0,0.5,0.6111111111111112,3,0
45.0,23.0,0.75,0.4166666666666667,3,1
23.0,45.0,0.4166666666666667,0.75,3,0
52.0,12.0,0.3333333333333333,0.6666666666666666,3,1
12.0,52.0,0.6666666666666666,0.3333333333333333,3,0
17.0,42.0,0.65,0.3333333333333333,3,1
42.0,17.0,0.3333333333333333,0.65,3,0
27.0,71.0,0.5714285714285714,0.5333333333333333,3,1
71.0,27.0,0.5333333333333333,0.5714285714285714,3,0
31.0,98.0,0.42857142857142855,0.2222222222222222,3,1
98.0,31.0,0.2222222222222222,0.42857142857142855,3,0
4.0,44.0,0.8,0.65,3,1
44.0,4.0,0.65,0.8,3,0
29.0,146.0,0.7307692307692307,0.3333333333333333,3,1
146.0,29.0,0.3333333333333333,0.7307692307692307,3,0
19.0,96.0,0.7142857142857143,0.16666666666666666,3,1
96.0,19.0,0.16666666666666666,0.7142857142857143,3,0
46.0,16.0,0.5333333333333333,0.14285714285714285,3,1
16.0,46.0,0.14285714285714285,0.5333333333333333,3,0
25.0,72.0,0.625,0.36363636363636365,3,1
72.0,25.0,0.36363636363636365,0.625,3,0
34.0,97.0,0.5714285714285714,0.5714285714285714,3,1
97.0,34.0,0.5714285714285714,0.5714285714285714,3,0
3.0,74.0,0.7777777777777778,0.5,3,1
74.0,3.0,0.5,0.7777777777777778,3,0
1.0,84.0,0.9090909090909091,0.6,3,1
84.0,1.0,0.6,0.9090909090909091,3,0
65.0,81.0,0.5384615384615384,0.25,3,1
81.0,65.0,0.25,0.5384615384615384,3,0
14.0,133.0,0.7,0.42857142857142855,3,1
133.0,14.0,0.42857142857142855,0.7,3,0
7.0,30.0,0.9047619047619048,0.2727272727272727,3,1
30.0,7.0,0.2727272727272727,0.9047619047619048,3,0
5.0,39.0,0.8181818181818182,0.7222222222222222,3,1
39.0,5.0,0.7222222222222222,0.8181818181818182,3,0
20.0,49.0,0.45454545454545453,0.6428571428571429,3,1
49.0,20.0,0.6428571428571429,0.45454545454545453,3,0
24.0,11.0,0.45454545454545453,0.6153846153846154,3,1
11.0,24.0,0.6153846153846154,0.45454545454545453,3,0
6.0,38.0,0.7142857142857143,0.46153846153846156,3,1
38.0,6.0,0.46153846153846156,0.7142857142857143,3,0
32.0,8.0,0.6111111111111112,0.8333333333333334,3,1
8.0,32.0,0.8333333333333334,0.6111111111111112,3,0
52.0,45.0,0.3333333333333333,0.75,3,1
45.0,52.0,0.75,0.3333333333333333,3,0
17.0,27.0,0.65,0.5714285714285714,3,1
27.0,17.0,0.5714285714285714,0.65,3,0
4.0,31.0,0.8,0.42857142857142855,3,1
31.0,4.0,0.42857142857142855,0.8,3,0
9.0,29.0,0.7916666666666666,0.7307692307692307,3,1
29.0,9.0,0.7307692307692307,0.7916666666666666,3,0
46.0,25.0,0.5333333333333333,0.625,3,1
25.0,46.0,0.625,0.5333333333333333,3,0
34.0,3.0,0.5714285714285714,0.7777777777777778,3,1
3.0,34.0,0.7777777777777778,0.5714285714285714,3,0
1.0,65.0,0.9090909090909091,0.5384615384615384,3,1
65.0,1.0,0.5384615384615384,0.9090909090909091,3,0
7.0,14.0,0.9047619047619048,0.7,3,1
14.0,7.0,0.7,0.9047619047619048,3,0
5.0,20.0,0.8181818181818182,0.45454545454545453,3,1
20.0,5.0,0.45454545454545453,0.8181818181818182,3,0
24.0,6.0,0.45454545454545453,0.7142857142857143,3,1
6.0,24.0,0.7142857142857143,0.45454545454545453,3,0
52.0,32.0,0.3333333333333333,0.6111111111111112,3,1
32.0,52.0,0.6111111111111112,0.3333333333333333,3,0
4.0,17.0,0.8,0.65,3,1
17.0,4.0,0.65,0.8,3,0
9.0,19.0,0.7916666666666666,0.7142857142857143,3,1
19.0,9.0,0.7142857142857143,0.7916666666666666,3,0
46.0,34.0,0.5333333333333333,0.5714285714285714,3,1
34.0,46.0,0.5714285714285714,0.5333333333333333,3,0
1.0,7.0,0.9090909090909091,0.9047619047619048,3,1
7.0,1.0,0.9047619047619048,0.9090909090909091,3,0
24.0,5.0,0.45454545454545453,0.8181818181818182,3,1
5.0,24.0,0.8181818181818182,0.45454545454545453,3,0
4.0,52.0,0.8,0.3333333333333333,3,1
52.0,4.0,0.3333333333333333,0.8,3,0
9.0,46.0,0.7916666666666666,0.5333333333333333,3,1
46.0,9.0,0.5333333333333333,0.7916666666666666,3,0
1.0,24.0,0.9090909090909091,0.45454545454545453,3,1
24.0,1.0,0.45454545454545453,0.9090909090909091,3,0
4.0,9.0,0.8,0.7916666666666666,3,1
9.0,4.0,0.7916666666666666,0.8,3,0
1.0,4.0,0.9090909090909091,0.8,3,1
4.0,1.0,0.8,0.9090909090909091,3,0
65.0,54.0,0.4166666666666667,0.2727272727272727,1,1
54.0,65.0,0.2727272727272727,0.4166666666666667,1,0
101.0,91.0,0.3,0.5714285714285714,1,1
91.0,101.0,0.5714285714285714,0.3,1,0
95.0,89.0,0.4,0.2727272727272727,1,1
89.0,95.0,0.2727272727272727,0.4,1,0
53.0,67.0,0.5333333333333333,0.5,1,1
67.0,53.0,0.5,0.5333333333333333,1,0
99.0,94.0,0.6666666666666666,0.0,1,1
94.0,99.0,0.0,0.6666666666666666,1,0
58.0,75.0,0.5625,0.38461538461538464,1,1
75.0,58.0,0.38461538461538464,0.5625,1,0
64.0,114.0,0.2,0.2,1,1
114.0,64.0,0.2,0.2,1,0
87.0,116.0,0.5,0.2,1,1
116.0,87.0,0.2,0.5,1,0
95.0,53.0,0.4,0.5333333333333333,1,1
53.0,95.0,0.5333333333333333,0.4,1,0
49.0,61.0,0.42857142857142855,0.3333333333333333,1,1
61.0,49.0,0.3333333333333333,0.42857142857142855,1,0
58.0,64.0,0.5625,0.2,1,1
64.0,58.0,0.2,0.5625,1,0
87.0,50.0,0.5,0.36363636363636365,1,1
50.0,87.0,0.36363636363636365,0.5,1,0
76.0,65.0,0.5,0.4166666666666667,1,1
65.0,76.0,0.4166666666666667,0.5,1,0
41.0,101.0,0.5555555555555556,0.3,1,1
101.0,41.0,0.3,0.5555555555555556,1,0
49.0,99.0,0.42857142857142855,0.6666666666666666,1,1
99.0,49.0,0.6666666666666666,0.42857142857142855,1,0
87.0,58.0,0.5,0.5625,1,1
58.0,87.0,0.5625,0.5,1,0
41.0,76.0,0.5555555555555556,0.5,1,1
76.0,41.0,0.5,0.5555555555555556,1,0
95.0,49.0,0.4,0.42857142857142855,1,1
49.0,95.0,0.42857142857142855,0.4,1,0
41.0,87.0,0.5555555555555556,0.5,1,1
87.0,41.0,0.5,0.5555555555555556,1,0
41.0,95.0,0.5555555555555556,0.4,1,1
95.0,41.0,0.4,0.5555555555555556,1,0
93.0,56.0,0.35714285714285715,0.5555555555555556,1,1
56.0,93.0,0.5555555555555556,0.35714285714285715,1,0
46.0,69.0,0.7142857142857143,0.5384615384615384,1,1
69.0,46.0,0.5384615384615384,0.7142857142857143,1,0
52.0,45.0,0.6,0.6363636363636364,1,1
45.0,52.0,0.6363636363636364,0.6,1,0
42.0,78.0,0.36363636363636365,0.2727272727272727,1,1
78.0,42.0,0.2727272727272727,0.36363636363636365,1,0
79.0,68.0,0.125,0.5,1,1
68.0,79.0,0.5,0.125,1,0
118.0,138.0,0.75,0.25,1,1
138.0,118.0,0.25,0.75,1,0
30.0,83.0,0.5882352941176471,0.3333333333333333,1,1
83.0,30.0,0.3333333333333333,0.5882352941176471,1,0
35.0,81.0,0.4666666666666667,0.38461538461538464,1,1
81.0,35.0,0.38461538461538464,0.4666666666666667,1,0
92.0,109.0,0.2857142857142857,0.25,1,1
109.0,92.0,0.25,0.2857142857142857,1,0
72.0,80.0,0.5,0.5,1,1
80.0,72.0,0.5,0.5,1,0
12.0,93.0,0.625,0.35714285714285715,1,1
93.0,12.0,0.35714285714285715,0.625,1,0
42.0,52.0,0.36363636363636365,0.6,1,1
52.0,42.0,0.6,0.36363636363636365,1,0
79.0,19.0,0.125,0.5625,1,1
19.0,79.0,0.5625,0.125,1,0
30.0,118.0,0.5882352941176471,0.75,1,1
118.0,30.0,0.75,0.5882352941176471,1,0
35.0,92.0,0.4666666666666667,0.2857142857142857,1,1
92.0,35.0,0.2857142857142857,0.4666666666666667,1,0
16.0,72.0,0.6521739130434783,0.5,1,1
72.0,16.0,0.5,0.6521739130434783,1,0
46.0,15.0,0.7142857142857143,0.5,1,1
15.0,46.0,0.5,0.7142857142857143,1,0
42.0,12.0,0.36363636363636365,0.625,1,1
12.0,42.0,0.625,0.36363636363636365,1,0
30.0,79.0,0.5882352941176471,0.125,1,1
79.0,30.0,0.125,0.5882352941176471,1,0
16.0,35.0,0.6521739130434783,0.4666666666666667,1,1
35.0,16.0,0.4666666666666667,0.6521739130434783,1,0
46.0,32.0,0.7142857142857143,0.4375,1,1
32.0,46.0,0.4375,0.7142857142857143,1,0
42.0,30.0,0.36363636363636365,0.5882352941176471,1,1
30.0,42.0,0.5882352941176471,0.36363636363636365,1,0
46.0,16.0,0.7142857142857143,0.6521739130434783,1,1
16.0,46.0,0.6521739130434783,0.7142857142857143,1,0
46.0,42.0,0.7142857142857143,0.36363636363636365,1,1
42.0,46.0,0.36363636363636365,0.7142857142857143,1,0
67.0,87.0,0.4666666666666667,0.25,1,1
87.0,67.0,0.25,0.4666666666666667,1,0
90.0,150.0,0.5,0.2857142857142857,1,1
150.0,90.0,0.2857142857142857,0.5,1,0
55.0,49.0,0.5,0.5263157894736842,1,1
49.0,55.0,0.5263157894736842,0.5,1,0
50.0,57.0,0.5263157894736842,0.25,1,1
57.0,50.0,0.25,0.5263157894736842,1,0
25.0,53.0,0.36363636363636365,0.5294117647058824,1,1
53.0,25.0,0.5294117647058824,0.36363636363636365,1,0
16.0,45.0,0.47058823529411764,0.3,1,1
45.0,16.0,0.3,0.47058823529411764,1,0
20.0,38.0,0.4,0.6190476190476191,1,1
38.0,20.0,0.6190476190476191,0.4,1,0
63.0,30.0,0.3333333333333333,0.6190476190476191,1,1
30.0,63.0,0.6190476190476191,0.3333333333333333,1,0
56.0,133.0,0.4666666666666667,0.3333333333333333,1,1
133.0,56.0,0.3333333333333333,0.4666666666666667,1,0
42.0,46.0,0.6,0.47058823529411764,1,1
46.0,42.0,0.47058823529411764,0.6,1,0
26.0,31.0,0.7142857142857143,0.3076923076923077,1,1
31.0,26.0,0.3076923076923077,0.7142857142857143,1,0
28.0,47.0,0.38461538461538464,0.6470588235294118,1,1
47.0,28.0,0.6470588235294118,0.38461538461538464,1,0
11.0,40.0,0.6,0.6190476190476191,1,1
40.0,11.0,0.6190476190476191,0.6,1,0
18.0,101.0,0.7058823529411765,0.5,1,1
101.0,18.0,0.5,0.7058823529411765,1,0
71.0,54.0,0.5882352941176471,0.4375,1,1
54.0,71.0,0.4375,0.5882352941176471,1,0
35.0,64.0,0.5,0.2727272727272727,1,1
64.0,35.0,0.2727272727272727,0.5,1,0
52.0,17.0,0.5789473684210527,0.125,1,1
17.0,52.0,0.125,0.5789473684210527,1,0
108.0,44.0,0.42857142857142855,0.5,1,1
44.0,108.0,0.5,0.42857142857142855,1,0
37.0,29.0,0.7,0.6363636363636364,1,1
29.0,37.0,0.6363636363636364,0.7,1,0
19.0,51.0,0.5294117647058824,0.5909090909090909,1,1
51.0,19.0,0.5909090909090909,0.5294117647058824,1,0
1.0,67.0,0.9285714285714286,0.4666666666666667,1,1
67.0,1.0,0.4666666666666667,0.9285714285714286,1,0
52.0,26.0,0.5789473684210527,0.7142857142857143,1,1
26.0,52.0,0.7142857142857143,0.5789473684210527,1,0
5.0,108.0,0.75,0.42857142857142855,1,1
108.0,5.0,0.42857142857142855,0.75,1,0
19.0,37.0,0.5294117647058824,0.7,1,1
37.0,19.0,0.7,0.5294117647058824,1,0
13.0,90.0,0.6956521739130435,0.5,1,1
90.0,13.0,0.5,0.6956521739130435,1,0
7.0,55.0,0.88,0.5,1,1
55.0,7.0,0.5,0.88,1,0
8.0,50.0,0.7931034482758621,0.5263157894736842,1,1
50.0,8.0,0.5263157894736842,0.7931034482758621,1,0
16.0,25.0,0.47058823529411764,0.36363636363636365,1,1
25.0,16.0,0.36363636363636365,0.47058823529411764,1,0
20.0,63.0,0.4,0.3333333333333333,1,1
63.0,20.0,0.3333333333333333,0.4,1,0
6.0,56.0,0.7083333333333334,0.4666666666666667,1,1
56.0,6.0,0.4666666666666667,0.7083333333333334,1,0
9.0,42.0,0.8,0.6,1,1
42.0,9.0,0.6,0.8,1,0
11.0,28.0,0.6,0.38461538461538464,1,1
28.0,11.0,0.38461538461538464,0.6,1,0
18.0,71.0,0.7058823529411765,0.5882352941176471,1,1
71.0,18.0,0.5882352941176471,0.7058823529411765,1,0
2.0,35.0,0.8888888888888888,0.5,1,1
35.0,2.0,0.5,0.8888888888888888,1,0
1.0,52.0,0.9285714285714286,0.5789473684210527,1,1
52.0,1.0,0.5789473684210527,0.9285714285714286,1,0
5.0,19.0,0.75,0.5294117647058824,1,1
19.0,5.0,0.5294117647058824,0.75,1,0
7.0,13.0,0.88,0.6956521739130435,1,1
13.0,7.0,0.6956521739130435,0.88,1,0
8.0,16.0,0.7931034482758621,0.47058823529411764,1,1
16.0,8.0,0.47058823529411764,0.7931034482758621,1,0
6.0,20.0,0.7083333333333334,0.4,1,1
20.0,6.0,0.4,0.7083333333333334,1,0
11.0,9.0,0.6,0.8,1,1
9.0,11.0,0.8,0.6,1,0
18.0,2.0,0.7058823529411765,0.8888888888888888,1,1
2.0,18.0,0.8888888888888888,0.7058823529411765,1,0
5.0,7.0,0.75,0.88,1,1
7.0,5.0,0.88,0.75,1,0
8.0,6.0,0.7931034482758621,0.7083333333333334,1,1
6.0,8.0,0.7083333333333334,0.7931034482758621,1,0
18.0,11.0,0.7058823529411765,0.6,1,1
11.0,18.0,0.6,0.7058823529411765,1,0
1.0,5.0,0.9285714285714286,0.75,1,1
5.0,1.0,0.75,0.9285714285714286,1,0
8.0,18.0,0.7931034482758621,0.7058823529411765,1,1
18.0,8.0,0.7058823529411765,0.7931034482758621,1,0
1.0,8.0,0.9285714285714286,0.7931034482758621,1,1
8.0,1.0,0.7931034482758621,0.9285714285714286,1,0
85.0,63.0,0.2727272727272727,0.23076923076923078,1,1
63.0,85.0,0.23076923076923078,0.2727272727272727,1,0
95.0,153.0,0.4444444444444444,0.6666666666666666,1,1
153.0,95.0,0.6666666666666666,0.4444444444444444,1,0
192.0,154.0,0.3333333333333333,0.3333333333333333,1,1
154.0,192.0,0.3333333333333333,0.3333333333333333,1,0
124.0,80.0,0.5,0.45454545454545453,1,1
80.0,124.0,0.45454545454545453,0.5,1,0
84.0,106.0,0.5714285714285714,0.3333333333333333,1,1
